Saved Search Date,Jobs Search Url
"9/15/22, 8:29 AM",https://www.linkedin.com/jobs/search?keywords=ericsson+data+science+intern&orig=JOB_ALERT
"1/7/21, 7:51 AM",https://www.linkedin.com/jobs/search?keywords=business+data+analyst&orig=JOB_ALERT
"5/20/20, 7:52 AM",https://www.linkedin.com/jobs/search?keywords=data+scientist&orig=JOB_ALERT
"5/20/20, 7:52 AM",https://www.linkedin.com/jobs/search?keywords=data+scientist&orig=JOB_ALERT
"5/20/20, 7:52 AM",https://www.linkedin.com/jobs/search?keywords=data+analyst&orig=JOB_ALERT
