Ad clicked Date,Ad Title/Id
2022/06/10 02:53:19 UTC,138453853
2023/04/05 19:27:05 UTC,251703076
2022/03/20 04:44:35 UTC,138453853
2023/04/28 12:46:00 UTC,251748276
2023/01/24 00:17:40 UTC,145111864
2022/03/31 01:54:08 UTC,139112003
2023/04/14 01:44:22 UTC,140506453
2023/06/25 09:23:29 UTC,251857526
2023/04/29 20:54:14 UTC,252195276
2022/09/08 16:16:05 UTC,143627253
2022/11/20 18:39:19 UTC,143627253
2022/06/16 05:02:31 UTC,143643353
2022/06/16 05:02:34 UTC,143643353
2022/06/27 01:01:55 UTC,188469176
2023/01/25 21:53:42 UTC,198263964
2023/04/14 20:10:26 UTC,253325926
2022/11/17 20:48:16 UTC,191232684
2023/04/06 15:16:12 UTC,241262216
2023/02/12 21:51:22 UTC,241554216
2023/04/27 00:12:19 UTC,253994926
2022/03/01 01:49:59 UTC,153467116
2022/03/25 08:10:07 UTC,153467116
2022/03/01 01:49:58 UTC,153467116
2022/03/08 00:17:26 UTC,153467116
2023/01/18 20:55:23 UTC,198239064
2023/04/27 00:12:11 UTC,253994926
2022/03/07 15:48:59 UTC,153408066
2023/04/29 02:06:16 UTC,254060726
2023/06/01 10:34:30 UTC,181580884
2022/07/28 14:31:21 UTC,145111864
2022/11/09 22:48:25 UTC,162876804
2022/04/04 04:25:33 UTC,162853854
2022/05/21 05:01:23 UTC,187530076
2023/02/15 03:55:50 UTC,242121966
2023/08/03 22:47:17 UTC,275468056
2023/04/22 18:57:00 UTC,255216826
2023/05/31 14:25:20 UTC,255438026
2023/05/02 02:50:54 UTC,255597826
2022/11/26 02:06:10 UTC,188035136
2023/07/01 13:43:32 UTC,255956776
2023/07/31 21:28:39 UTC,256010526
2023/04/29 15:52:22 UTC,256024776
2023/04/29 15:52:20 UTC,256024776
2022/05/21 05:03:05 UTC,187082086
2023/01/27 01:09:27 UTC,145111864
2022/04/25 00:01:44 UTC,170164324
2023/05/02 16:39:04 UTC,208015834
2022/12/20 02:06:33 UTC,186900126
2023/03/15 17:52:16 UTC,145111864
2022/02/23 01:05:32 UTC,161044854
2023/04/29 02:50:04 UTC,256339426
2022/09/06 21:09:23 UTC,155325884
2022/07/17 04:49:55 UTC,178471374
2023/06/28 17:40:47 UTC,257017476
2022/04/02 21:48:41 UTC,160649704
2022/08/12 15:54:25 UTC,145111864
2023/07/27 01:22:27 UTC,257222126
2022/06/15 15:21:32 UTC,185780726
2023/08/01 21:23:38 UTC,257711676
2023/07/15 11:03:07 UTC,257711676
2023/01/18 01:16:38 UTC,198002264
2022/05/03 03:45:37 UTC,183970186
2022/05/21 05:02:27 UTC,183970186
2022/03/16 04:09:47 UTC,164857864
2023/01/20 13:32:42 UTC,198340574
2022/12/23 19:37:25 UTC,145111864
2022/07/07 18:06:10 UTC,184739726
2023/03/15 17:17:34 UTC,244034316
2023/03/20 21:13:18 UTC,244034316
2022/05/05 17:45:13 UTC,179537036
2021/10/17 10:07:01 UTC,161619653
2021/10/17 10:06:58 UTC,161619653
2023/04/29 01:25:31 UTC,145111864
2022/07/17 03:57:20 UTC,183792626
2023/05/31 17:05:57 UTC,260179976
2023/06/04 13:04:53 UTC,260179976
2023/06/03 08:58:13 UTC,260408726
2023/01/11 19:03:30 UTC,145111864
2023/06/03 15:37:22 UTC,260484876
2022/05/03 03:45:54 UTC,179028436
2022/07/30 17:22:09 UTC,183792626
2022/05/21 07:10:09 UTC,183792626
2022/07/30 01:50:44 UTC,183792626
2023/03/23 18:13:20 UTC,145111864
2023/01/31 03:58:49 UTC,186272064
2022/05/20 01:37:33 UTC,183792626
2022/04/30 13:45:46 UTC,178901736
2023/03/18 02:28:25 UTC,244671066
2023/08/15 21:33:53 UTC,275655806
2022/09/28 01:29:42 UTC,178767486
2023/03/20 23:52:53 UTC,103237606
2023/05/02 20:17:29 UTC,145111864
2022/03/20 04:43:56 UTC,146027216
2023/03/27 00:21:22 UTC,244973016
2023/04/05 02:11:02 UTC,207167334
2023/03/15 02:10:41 UTC,207167334
2022/03/03 06:28:32 UTC,165899103
2022/04/11 02:21:39 UTC,177816286
2023/06/24 10:13:57 UTC,261740776
2022/02/10 05:20:39 UTC,156456204
2022/04/03 17:07:56 UTC,143795166
2023/06/26 13:02:04 UTC,262384976
2023/01/06 04:49:35 UTC,176531286
2023/03/25 17:09:07 UTC,245811566
2023/06/13 05:04:46 UTC,262427676
2023/04/27 06:06:50 UTC,245833316
2023/04/09 05:43:38 UTC,245833316
2023/01/18 19:03:37 UTC,145111864
2023/01/28 21:35:34 UTC,145111864
2023/03/16 22:08:02 UTC,207167334
2022/04/16 04:11:17 UTC,175570486
2022/03/31 01:55:22 UTC,143099766
2023/02/09 19:19:54 UTC,202111494
2022/03/31 01:53:38 UTC,174786186
2023/04/05 22:43:36 UTC,207167334
2022/03/31 01:53:39 UTC,174786186
2023/07/31 19:54:46 UTC,145111864
2023/03/15 18:07:08 UTC,245895616
2022/03/31 01:53:35 UTC,174786186
2023/01/31 03:58:52 UTC,186272064
2023/06/25 11:25:46 UTC,262967226
2023/07/22 15:25:14 UTC,145111864
2022/01/10 22:13:37 UTC,155670554
2023/07/22 15:24:58 UTC,145111864
2022/03/29 04:16:49 UTC,173564286
2022/04/11 20:48:52 UTC,171914636
2022/02/04 22:26:07 UTC,155670554
2023/06/21 12:00:49 UTC,263278326
2023/06/26 03:05:07 UTC,263278326
2023/06/25 14:50:54 UTC,263278326
2023/03/20 12:19:27 UTC,246371466
2022/01/11 23:11:19 UTC,114399306
2023/06/13 05:12:48 UTC,263625326
2022/03/29 18:42:50 UTC,171563486
2022/04/02 00:47:08 UTC,171563486
2022/03/19 20:56:22 UTC,171563386
2022/08/07 17:02:55 UTC,145111864
2022/08/16 20:20:57 UTC,170866286
2023/06/27 15:46:48 UTC,264949726
2022/09/28 18:02:39 UTC,145111864
2023/06/29 18:24:49 UTC,265578326
2023/04/01 23:37:37 UTC,246911666
2023/08/08 23:58:30 UTC,275958456
2023/06/24 16:25:07 UTC,266358026
2023/06/24 16:25:19 UTC,266358026
2023/02/08 15:54:28 UTC,202148344
2023/07/14 02:45:46 UTC,145111864
2022/11/14 17:08:23 UTC,138367966
2022/09/13 06:06:32 UTC,145111864
2023/06/28 17:44:55 UTC,266505076
2022/01/21 14:23:13 UTC,174501203
2023/03/27 02:28:51 UTC,190161364
2023/03/26 05:16:57 UTC,247971016
2023/08/02 16:10:58 UTC,268717676
2022/02/22 05:02:14 UTC,174979603
2022/01/25 21:24:03 UTC,174979603
2023/03/30 07:57:37 UTC,145111864
2023/02/08 15:54:26 UTC,202148344
2023/03/28 21:42:23 UTC,248617466
2023/02/20 13:32:57 UTC,202187544
2021/09/07 17:24:36 UTC,123649506
2022/11/30 08:09:49 UTC,176104453
2022/11/17 20:44:27 UTC,176104453
2022/12/19 17:20:15 UTC,176104453
2023/01/02 20:36:49 UTC,123821056
2023/06/30 01:03:55 UTC,145111864
2022/06/02 07:00:17 UTC,177881426
2022/03/08 05:49:06 UTC,176976453
2023/04/17 01:56:58 UTC,249169466
2022/03/16 04:10:10 UTC,168801186
2023/01/26 15:37:23 UTC,145111864
2023/01/12 01:51:55 UTC,145111864
2023/08/15 21:51:33 UTC,249198666
2023/08/02 16:11:48 UTC,249198666
2023/02/08 06:20:44 UTC,202228844
2023/07/27 14:37:37 UTC,249221166
2023/02/04 02:52:19 UTC,202228844
2022/12/12 21:10:15 UTC,145111864
2023/02/10 22:20:13 UTC,202248594
2021/10/07 17:08:40 UTC,132992166
2023/08/04 18:25:33 UTC,270309176
2023/03/10 19:53:18 UTC,145111864
2023/04/15 01:04:24 UTC,250160316
2023/07/22 20:38:25 UTC,270397826
2023/04/04 19:54:07 UTC,145111864
2023/06/04 13:05:11 UTC,259147356
2023/07/31 13:50:38 UTC,270621976
2022/11/29 23:31:23 UTC,176450776
2022/02/09 17:22:00 UTC,151841104
2023/07/22 20:38:18 UTC,271304226
2023/07/24 15:45:18 UTC,271485826
2022/11/13 07:59:53 UTC,130723616
2022/03/31 01:53:55 UTC,128500206
2022/03/19 20:51:20 UTC,181159753
2022/03/20 04:48:09 UTC,181409303
2022/03/12 04:10:27 UTC,181409303
2022/03/16 04:08:02 UTC,181449503
2022/03/30 23:45:00 UTC,174488276
2022/11/27 20:28:16 UTC,181449503
2022/03/12 00:58:24 UTC,182374703
2022/04/03 23:29:44 UTC,183017403
2022/10/21 05:17:20 UTC,183184253
2023/06/03 13:36:11 UTC,259147356
2022/03/20 20:26:25 UTC,183234803
2022/03/19 05:15:19 UTC,183407103
2022/04/02 01:12:26 UTC,183479403
2023/01/16 00:55:41 UTC,183543403
2023/04/06 18:31:53 UTC,250349016
2022/03/18 23:33:41 UTC,184087053
2023/03/30 06:43:21 UTC,250374366
2022/03/31 15:02:17 UTC,184400203
2022/03/23 22:04:30 UTC,184400203
2022/11/22 17:07:42 UTC,173812376
2022/03/26 16:30:58 UTC,184588703
2023/01/18 18:04:14 UTC,145111864
2021/11/28 18:27:49 UTC,130238366
2022/03/29 04:24:00 UTC,184866653
2022/03/31 01:52:39 UTC,185024353
2023/03/15 18:07:49 UTC,206358134
2022/03/31 05:24:43 UTC,185089003
2022/04/09 23:08:44 UTC,185567453
2022/11/22 17:07:43 UTC,173812376
2022/04/14 19:13:58 UTC,185913053
2023/08/05 03:59:52 UTC,272619026
2023/07/31 19:28:01 UTC,272619026
2023/03/31 03:14:45 UTC,250530916
2022/04/09 19:02:50 UTC,187950403
2022/04/14 02:42:52 UTC,187950403
2022/09/15 08:17:59 UTC,145111864
2023/01/12 21:38:42 UTC,145111864
2023/01/17 23:31:01 UTC,145111864
2022/02/20 16:08:34 UTC,164684636
2023/01/21 04:52:26 UTC,197667114
2023/07/31 19:13:27 UTC,275335626
2023/01/19 03:46:25 UTC,197649264
2023/03/29 12:01:01 UTC,145111864
2023/08/05 01:56:11 UTC,275634826
2023/08/03 21:23:32 UTC,275634826
2023/04/04 23:07:58 UTC,251702766
2023/02/18 15:14:26 UTC,145111864
2022/04/09 23:09:01 UTC,160763486
2022/06/02 07:10:08 UTC,160642236
2022/07/22 20:52:33 UTC,160642236
2022/03/18 19:14:18 UTC,160580236
2022/01/26 21:48:14 UTC,158285984
2021/10/24 21:35:04 UTC,148826604
2023/04/17 03:00:33 UTC,253362416
2022/03/21 19:57:18 UTC,171424226
2022/02/16 14:09:19 UTC,157551536
2022/01/12 00:52:05 UTC,156654186
2022/03/20 02:43:54 UTC,170971026
2023/01/04 06:37:49 UTC,145111864
2022/06/27 23:14:01 UTC,194681403
2022/09/09 16:17:24 UTC,194687603
2022/12/27 04:41:58 UTC,145111864
2022/09/19 17:36:11 UTC,147532604
2022/03/21 05:46:02 UTC,170634976
2023/05/02 16:38:56 UTC,254030316
2023/04/29 20:54:07 UTC,254030316
2021/09/24 06:17:50 UTC,130238206
2022/07/07 16:41:15 UTC,198307203
2022/10/30 16:05:44 UTC,145111864
2021/10/24 21:55:46 UTC,160189563
2021/09/24 06:17:51 UTC,130238206
2023/01/12 16:51:48 UTC,145111864
2021/09/24 06:17:51 UTC,130238206
2023/07/31 13:47:49 UTC,145111864
2021/08/26 18:32:15 UTC,131284206
2023/01/22 21:33:48 UTC,199173203
2023/02/15 22:12:38 UTC,145111864
2022/03/18 23:38:57 UTC,169914826
2023/06/28 04:46:52 UTC,260160206
2023/01/28 03:26:18 UTC,197575424
2023/01/20 02:59:48 UTC,197575424
2022/03/31 15:06:39 UTC,161745014
2023/01/22 16:15:29 UTC,197575424
2023/01/29 18:41:29 UTC,197575424
2023/01/29 18:41:32 UTC,197575424
2023/01/06 03:59:14 UTC,200954853
2022/02/09 17:22:14 UTC,158790534
2022/11/17 20:45:19 UTC,186625984
2022/09/07 05:58:17 UTC,145111864
2023/04/03 17:21:58 UTC,145111864
2022/11/01 02:46:12 UTC,143764233
2023/04/27 00:19:28 UTC,255478816
2022/07/25 05:09:34 UTC,201800503
2022/07/25 05:09:32 UTC,201800503
2022/07/25 05:09:30 UTC,201800503
2023/03/30 16:18:40 UTC,205269084
2023/04/06 18:31:55 UTC,145111864
2023/03/21 13:31:11 UTC,103237616
2023/06/28 17:40:40 UTC,149606083
2023/03/15 00:18:04 UTC,202834403
2022/12/10 18:46:40 UTC,202936003
2022/07/25 05:11:12 UTC,202936003
2021/10/10 02:27:18 UTC,160048813
2023/01/02 01:04:09 UTC,197416324
2023/06/30 01:52:37 UTC,255793866
2023/07/24 12:19:20 UTC,145111864
2022/11/22 00:33:23 UTC,203573653
2023/03/14 20:50:51 UTC,145111864
2023/04/29 20:54:22 UTC,255944616
2023/02/01 13:29:01 UTC,152836483
2023/01/12 02:13:50 UTC,152836483
2022/03/23 21:49:29 UTC,152836483
2023/02/11 02:20:31 UTC,152836483
2021/10/07 03:42:19 UTC,152836483
2022/11/17 01:09:12 UTC,204395603
2023/01/28 22:55:07 UTC,152836483
2023/01/24 18:22:26 UTC,152836483
2023/03/09 21:43:17 UTC,145111864
2022/06/02 06:56:54 UTC,152836483
2022/03/26 16:35:05 UTC,159343984
2023/07/16 02:41:29 UTC,202951394
2023/03/07 00:42:24 UTC,205654303
2023/03/14 00:51:58 UTC,205654303
2023/06/13 08:18:36 UTC,205654303
2023/03/20 21:43:35 UTC,202977444
2023/03/21 20:28:56 UTC,202977444
2023/04/14 00:21:47 UTC,145111864
2023/08/02 16:20:58 UTC,145111864
2023/01/19 02:44:58 UTC,206129203
2022/11/26 19:10:03 UTC,186721834
2023/08/16 06:55:36 UTC,284387646
2022/03/31 01:54:18 UTC,142782054
2023/03/29 17:27:34 UTC,204334034
2023/03/18 20:34:41 UTC,204334034
2023/06/27 15:12:56 UTC,256928116
2022/09/06 18:56:37 UTC,207925003
2023/08/03 13:23:35 UTC,275354546
2023/08/03 13:23:35 UTC,275354546
2023/08/01 20:33:56 UTC,275354546
2023/06/28 17:38:46 UTC,257222466
2023/06/28 17:38:48 UTC,257222466
2023/06/05 12:16:47 UTC,257222466
2022/09/22 22:27:38 UTC,208069653
2023/06/01 10:38:41 UTC,261074006
2023/03/15 17:22:03 UTC,145111864
2021/10/21 18:37:56 UTC,141674136
2021/08/28 03:50:21 UTC,141733254
2023/02/21 23:32:18 UTC,203989834
2023/02/21 23:32:16 UTC,203989834
2022/10/04 01:31:55 UTC,145111864
2022/09/28 18:08:43 UTC,208882353
2023/08/04 01:18:17 UTC,272775696
2022/12/26 00:12:37 UTC,196904474
2022/12/26 00:12:33 UTC,196904474
2023/03/31 00:06:04 UTC,203819184
2022/12/20 02:08:40 UTC,196865124
2023/04/20 15:42:16 UTC,203818334
2023/03/14 20:53:43 UTC,145111864
2023/07/31 23:32:09 UTC,271778496
2023/07/31 23:32:07 UTC,271778496
2022/06/09 03:21:02 UTC,160214364
2023/06/27 20:12:07 UTC,257555516
2023/06/27 20:12:03 UTC,257555516
2023/07/27 16:42:48 UTC,257850866
2022/09/17 18:10:06 UTC,209882553
2022/02/23 01:05:41 UTC,159990314
2023/07/24 12:19:17 UTC,269882546
2023/07/22 05:31:06 UTC,269882546
2022/09/26 17:05:49 UTC,211134203
2023/02/14 23:10:58 UTC,203300844
2023/03/13 22:36:11 UTC,203300844
2021/09/07 17:26:40 UTC,137765406
2022/04/16 16:29:40 UTC,160705284
2023/03/13 23:41:10 UTC,145111864
2022/04/16 16:29:38 UTC,160705284
2022/09/26 19:38:32 UTC,140623104
2022/09/13 19:41:39 UTC,145111864
2022/01/25 21:23:49 UTC,158711374
2023/02/21 23:32:29 UTC,211988753
2023/06/25 03:05:27 UTC,266906246
2023/06/25 03:05:35 UTC,266906246
2022/12/17 07:48:43 UTC,145111864
2022/04/14 15:03:46 UTC,167176326
2023/06/29 13:28:56 UTC,259913066
2023/06/04 13:01:07 UTC,260033116
2022/02/18 21:02:49 UTC,160907384
2021/12/07 20:31:12 UTC,134718836
2022/12/25 01:49:36 UTC,196432224
2022/12/25 01:49:33 UTC,196432224
2022/09/17 00:59:34 UTC,145111864
2022/09/11 21:41:03 UTC,133637636
2023/06/25 14:51:29 UTC,260160266
2023/06/24 07:57:36 UTC,260160266
2023/06/02 15:26:27 UTC,260160266
2023/05/21 09:41:32 UTC,145111864
2023/01/25 22:44:16 UTC,132543836
2023/01/18 01:24:04 UTC,172719364
2023/01/18 18:06:19 UTC,145111864
2023/05/28 10:33:59 UTC,260625616
2023/06/24 07:58:22 UTC,260753866
2023/06/25 09:23:33 UTC,260753866
2023/06/24 16:33:11 UTC,260753866
2022/10/26 18:58:10 UTC,216115603
2022/12/15 19:47:45 UTC,216732553
2022/12/20 02:08:02 UTC,196238774
2022/12/20 02:08:05 UTC,196238774
2021/10/11 04:36:42 UTC,130874036
2023/03/04 23:05:22 UTC,196198824
2023/06/06 18:22:43 UTC,261737066
2023/07/27 14:37:39 UTC,145111864
2023/03/28 01:54:03 UTC,145111864
2023/06/06 11:59:57 UTC,262513896
2023/06/06 11:59:57 UTC,262513896
2023/06/06 11:59:58 UTC,262513896
2022/09/10 23:14:06 UTC,145111864
2022/09/12 22:45:28 UTC,145111864
2022/09/11 01:03:24 UTC,145111864
2022/11/26 19:14:54 UTC,218803603
2022/11/17 20:44:42 UTC,219228153
2023/06/03 02:22:29 UTC,262278146
2023/06/03 02:22:34 UTC,262278146
2022/04/16 16:26:07 UTC,166062576
2022/12/26 00:13:31 UTC,219927553
2023/06/26 15:10:08 UTC,263278316
2023/05/29 13:53:49 UTC,260945096
2023/05/28 10:34:07 UTC,260945096
2022/11/22 00:33:41 UTC,165362626
2023/03/04 23:03:51 UTC,203475284
2022/01/18 15:20:55 UTC,143895206
2023/06/13 05:03:31 UTC,263740916
2022/09/05 21:20:41 UTC,145111864
2023/07/09 04:12:18 UTC,260625646
2023/04/27 19:46:52 UTC,145111864
2023/01/28 21:04:13 UTC,145111864
2023/01/12 02:01:02 UTC,222015553
2022/11/09 09:22:01 UTC,145111864
2023/08/17 16:09:33 UTC,265179816
2023/08/12 19:06:27 UTC,265179816
2023/08/12 19:06:33 UTC,265179816
2022/01/26 19:31:48 UTC,169551783
2023/01/15 19:44:38 UTC,224175603
2023/04/27 05:23:54 UTC,145111864
2022/12/22 16:38:04 UTC,224382603
2023/08/04 23:07:25 UTC,145111864
2023/03/21 13:27:45 UTC,145111864
2023/06/27 15:12:26 UTC,266738666
2023/06/24 16:24:25 UTC,266738666
2023/06/24 07:34:58 UTC,266738666
2023/06/29 13:01:10 UTC,266738666
2023/01/25 22:00:12 UTC,225344903
2023/06/24 07:58:33 UTC,266848066
2022/10/14 03:46:31 UTC,145111864
2023/01/13 06:21:40 UTC,225377503
2023/01/06 20:56:45 UTC,225377503
2023/03/07 22:11:53 UTC,145111864
2022/09/24 23:42:54 UTC,173325983
2022/09/24 23:42:49 UTC,173325983
2023/04/01 23:34:48 UTC,148265606
2023/02/11 02:28:55 UTC,145111864
2023/01/26 01:39:27 UTC,225875753
2023/01/20 15:18:30 UTC,145111864
2022/12/22 18:06:14 UTC,145111864
2023/07/08 17:08:49 UTC,268274366
2023/01/21 18:33:08 UTC,226305653
2023/07/09 04:12:27 UTC,268750166
2023/07/08 02:32:17 UTC,268750166
2022/08/04 17:18:28 UTC,150338706
2023/07/19 15:55:32 UTC,268880716
2022/03/15 19:35:53 UTC,159725926
2023/01/31 21:04:08 UTC,227636603
2023/01/31 03:59:30 UTC,227636603
2022/02/17 02:26:32 UTC,159555976
2023/07/14 04:25:31 UTC,269032316
2023/07/31 19:15:33 UTC,269263316
2023/03/13 23:24:54 UTC,145111864
2023/04/01 23:34:40 UTC,228385603
2023/01/30 13:07:51 UTC,228422703
2023/01/26 15:55:22 UTC,228550953
2023/03/04 23:02:20 UTC,228658553
2023/07/22 15:39:11 UTC,269640966
2022/11/17 20:45:34 UTC,188579614
2023/02/12 23:06:38 UTC,229478153
2023/03/21 13:30:33 UTC,229478153
2023/03/21 13:30:24 UTC,229478153
2023/04/18 01:41:24 UTC,229842403
2023/04/27 06:07:17 UTC,250160296
2023/04/29 20:54:30 UTC,250160296
2023/08/05 03:59:29 UTC,249221096
2023/02/14 23:10:51 UTC,230697703
2023/03/06 22:08:17 UTC,230701603
2023/07/26 19:47:21 UTC,270401466
2023/07/26 19:47:24 UTC,270401466
2022/12/18 21:02:58 UTC,176104183
2023/08/17 15:21:18 UTC,278330713
2023/01/10 04:59:43 UTC,176104183
2022/11/19 09:23:01 UTC,176104183
2022/12/29 19:26:28 UTC,176104183
2023/02/20 13:33:50 UTC,231474653
2022/02/10 05:20:25 UTC,176452533
2023/03/20 21:16:10 UTC,248068496
2023/03/30 23:56:01 UTC,247968896
2023/03/25 17:08:59 UTC,247968896
2023/03/17 23:04:07 UTC,231861603
2023/04/14 00:21:46 UTC,247793896
2022/01/08 16:40:56 UTC,155324056
2022/01/08 16:40:53 UTC,155324056
2023/03/04 15:09:45 UTC,231933503
2023/03/20 21:55:19 UTC,247647846
2022/09/15 23:04:45 UTC,145111864
2023/03/21 13:30:57 UTC,247590396
2023/03/20 13:32:35 UTC,247590396
2023/03/27 02:03:32 UTC,247590396
2022/09/15 22:41:51 UTC,145111864
2023/03/20 21:13:27 UTC,247377446
2023/03/21 16:25:37 UTC,247377446
2022/12/16 02:02:25 UTC,145111864
2023/02/20 23:18:03 UTC,203900144
2023/08/05 03:59:35 UTC,257355143
2023/03/24 17:51:27 UTC,247077496
2023/03/22 20:16:09 UTC,247077496
2023/03/21 14:08:33 UTC,247077496
2023/03/20 16:18:24 UTC,247077496
2022/03/15 19:56:23 UTC,156177576
2022/07/25 05:09:44 UTC,156259506
2023/03/23 17:29:55 UTC,246714996
2022/03/17 18:35:27 UTC,156129626
2022/02/14 22:16:34 UTC,178032983
2023/01/19 22:40:06 UTC,145111864
2023/06/25 14:41:02 UTC,233070703
2023/04/06 15:14:22 UTC,233070703
2023/06/24 16:33:03 UTC,233070703
2023/04/06 15:14:14 UTC,233070703
2023/03/10 02:49:58 UTC,246039496
2023/08/04 05:32:14 UTC,257190743
2023/08/04 18:02:20 UTC,257038463
2022/03/09 15:00:20 UTC,178206733
2022/03/25 08:13:39 UTC,178507433
2023/04/15 06:23:53 UTC,245833046
2023/05/06 04:04:05 UTC,245833046
2023/04/06 21:51:57 UTC,245833046
2023/07/26 14:34:22 UTC,272666266
2023/07/31 19:12:56 UTC,272682266
2023/08/03 13:30:05 UTC,272682266
2023/04/06 21:48:08 UTC,145111864
2023/08/02 16:11:26 UTC,256343793
2023/07/27 16:42:41 UTC,274231266
2023/03/16 16:48:27 UTC,245024746
2023/04/07 17:35:04 UTC,245024746
2023/03/15 00:11:25 UTC,234486703
2022/03/29 04:16:55 UTC,179187683
2023/05/11 02:14:26 UTC,234578053
2023/05/09 23:54:49 UTC,234581753
2023/04/16 23:49:31 UTC,234581753
2023/04/29 00:56:00 UTC,145111864
2022/03/02 14:36:52 UTC,179318083
2022/03/07 15:51:24 UTC,179318083
2022/07/06 18:02:23 UTC,155329726
2023/07/30 20:37:10 UTC,255172543
2023/07/26 10:23:38 UTC,255172543
2022/12/24 19:26:25 UTC,194717774
2022/04/17 17:25:24 UTC,179563233
2022/04/14 18:37:19 UTC,179563233
2022/03/04 03:49:31 UTC,179610733
2022/03/15 04:41:01 UTC,179832783
2023/08/01 00:48:57 UTC,275388916
2023/07/31 19:21:57 UTC,254921063
2023/03/20 13:33:33 UTC,244284996
2023/03/16 22:10:11 UTC,236412303
2023/03/30 23:58:19 UTC,236412553
2023/03/27 01:54:47 UTC,236510453
2023/04/14 06:43:14 UTC,236794903
2023/04/14 06:43:08 UTC,236794903
2023/04/14 06:43:17 UTC,236794903
2023/03/20 23:53:45 UTC,236954353
2023/04/20 14:17:43 UTC,243988346
2023/04/20 14:17:41 UTC,243988346
2023/08/01 15:32:37 UTC,253894393
2023/03/30 14:21:56 UTC,237988003
2023/02/07 01:08:29 UTC,202483634
2023/03/30 16:18:56 UTC,238060603
2023/03/27 02:03:52 UTC,238060603
2023/07/19 15:54:01 UTC,254049863
2023/03/20 05:50:32 UTC,243807796
2023/03/30 14:12:03 UTC,238291503
2023/07/17 19:03:04 UTC,254049863
